0.018,1.31007e-05,-3.32322e-07,-6.46714e-07,0.00217779,-5.51479e-05,-0.000106639,0.24072,-0.00607422,-0.0115951
0.019,1.54011e-05,-3.90562e-07,-7.59251e-07,0.00242509,-6.13862e-05,-0.000118535,0.253873,-0.00640224,-0.0121949
0.02,1.79553e-05,-4.55204e-07,-8.83983e-07,0.00268553,-6.79521e-05,-0.000131028,0.267003,-0.00672925,-0.0127902
0.021,2.07765e-05,-5.26575e-07,-1.0215e-06,0.00295909,-7.48444e-05,-0.000144114,0.280109,-0.00705525,-0.0133808
0.022,2.38778e-05,-6.05001e-07,-1.17241e-06,0.00324574,-8.20622e-05,-0.000157788,0.293192,-0.00738024,-0.0139669
0.023,2.72724e-05,-6.90808e-07,-1.33727e-06,0.00354547,-8.96045e-05,-0.000172046,0.306252,-0.00770421,-0.0145484
0.024,3.09731e-05,-7.84318e-07,-1.51669e-06,0.00385824,-9.74703e-05,-0.000186883,0.319289,-0.00802718,-0.0151253
0.025,3.49932e-05,-8.85856e-07,-1.71123e-06,0.00418404,-0.000105659,-0.000202295,0.332303,-0.00834912,-0.0156977
0.026,3.93455e-05,-9.95742e-07,-1.92147e-06,0.00452284,-0.000114168,-0.000218277,0.345293,-0.00867005,-0.0162656
0.027,4.40432e-05,-1.1143e-06,-2.14798e-06,0.00487462,-0.000122998,-0.000234825,0.358261,-0.00898996,-0.0168289
0.028,4.90991e-05,-1.24185e-06,-2.39131e-06,0.00523935,-0.000132148,-0.000251933,0.371206,-0.00930885,-0.0173877
0.029,5.45262e-05,-1.3787e-06,-2.65203e-06,0.00561702,-0.000141616,-0.000269599,0.384127,-0.00962671,-0.017942
0.03,6.03374e-05,-1.52518e-06,-2.93069e-06,0.0060076,-0.000151401,-0.000287816,0.397025,-0.00994355,-0.0184918
0.031,6.65457e-05,-1.68161e-06,-3.22784e-06,0.00641106,-0.000161502,-0.000306581,0.409901,-0.0102594,-0.0190371
0.032,7.31638e-05,-1.84829e-06,-3.54403e-06,0.00682739,-0.000171919,-0.000325889,0.422753,-0.0105741,-0.0195779
0.033,8.02047e-05,-2.02555e-06,-3.8798e-06,0.00725656,-0.00018265,-0.000345735,0.435582,-0.0108879,-0.0201143
0.034,8.76812e-05,-2.2137e-06,-4.23568e-06,0.00769855,-0.000193695,-0.000366116,0.448389,-0.0112006,-0.0206462
0.035,9.56061e-05,-2.41304e-06,-4.61221e-06,0.00815333,-0.000205051,-0.000387026,0.461172,-0.0115123,-0.0211736
0.036,0.000103992,-2.6239e-06,-5.00991e-06,0.00862088,-0.000216719,-0.000408462,0.473932,-0.0118229,-0.0216966
0.037,0.000112852,-2.84659e-06,-5.4293e-06,0.00910119,-0.000228697,-0.000430418,0.48667,-0.0121325,-0.0222152
0.038,0.000122199,-3.0814e-06,-5.87091e-06,0.00959422,-0.000240984,-0.00045289,0.499384,-0.0124411,-0.0227294
0.039,0.000132045,-3.32866e-06,-6.33525e-06,0.0100999,-0.000253578,-0.000475875,0.512075,-0.0127486,-0.0232391
0.04,0.000142403,-3.58866e-06,-6.82283e-06,0.0106184,-0.00026648,-0.000499367,0.524744,-0.0130551,-0.0237445
0.041,0.000153286,-3.86172e-06,-7.33416e-06,0.0111494,-0.000279688,-0.000523363,0.537389,-0.0133605,-0.0242454
0.042,0.000164706,-4.14814e-06,-7.86973e-06,0.0116931,-0.000293201,-0.000547857,0.550012,-0.0136649,-0.024742
0.043,0.000176676,-4.44822e-06,-8.43004e-06,0.0122494,-0.000307018,-0.000572845,0.562611,-0.0139682,-0.0252342
0.044,0.000189209,-4.76227e-06,-9.01558e-06,0.0128183,-0.000321137,-0.000598324,0.575188,-0.0142705,-0.025722
0.045,0.000202317,-5.0906e-06,-9.62684e-06,0.0133998,-0.000335558,-0.000624288,0.587742,-0.0145717,-0.0262055
0.046,0.000216013,-5.43349e-06,-1.02643e-05,0.0139938,-0.00035028,-0.000650733,0.600273,-0.0148718,-0.0266847
0.047,0.000230309,-5.79126e-06,-1.09285e-05,0.0146004,-0.000365302,-0.000677656,0.612781,-0.0151709,-0.0271595
0.048,0.000245218,-6.16419e-06,-1.16198e-05,0.0152194,-0.000380622,-0.000705051,0.625266,-0.015469,-0.02763
0.049,0.000260752,-6.5526e-06,-1.23387e-05,0.0158509,-0.000396239,-0.000732914,0.637729,-0.015766,-0.0280962
0.05,0.000276924,-6.95677e-06,-1.30858e-05,0.0164948,-0.000412153,-0.000761242,0.650168,-0.0160619,-0.0285581
0.051,0.000293746,-7.377e-06,-1.38614e-05,0.0171512,-0.000428363,-0.000790029,0.662585,-0.0163567,-0.0290157
0.052,0.00031123,-7.81359e-06,-1.4666e-05,0.01782,-0.000444866,-0.000819271,0.674979,-0.0166505,-0.029469
0.053,0.00032939,-8.26683e-06,-1.55001e-05,0.0185012,-0.000461663,-0.000848965,0.68735,-0.0169432,-0.029918
0.054,0.000348237,-8.73702e-06,-1.63641e-05,0.0191947,-0.000478752,-0.000879106,0.699698,-0.0172349,-0.0303628
0.055,0.000367783,-9.22444e-06,-1.72584e-05,0.0199005,-0.000496133,-0.000909689,0.712024,-0.0175254,-0.0308033
0.056,0.000388042,-9.72938e-06,-1.81836e-05,0.0206187,-0.000513803,-0.000940711,0.724326,-0.0178149,-0.0312396
0.057,0.000409025,-1.02521e-05,-1.914e-05,0.0213492,-0.000531762,-0.000972167,0.736606,-0.0181033,-0.0316717
0.058,0.000430744,-1.0793e-05,-2.01281e-05,0.0220919,-0.000550009,-0.00100405,0.748863,-0.0183907,-0.0320995
0.059,0.000453213,-1.13523e-05,-2.11482e-05,0.0228469,-0.000568543,-0.00103637,0.761098,-0.0186769,-0.0325232
0.06,0.000476442,-1.19302e-05,-2.22009e-05,0.0236141,-0.000587363,-0.0010691,0.773309,-0.0189621,-0.0329426
0.061,0.000500445,-1.25271e-05,-2.32866e-05,0.0243935,-0.000606467,-0.00110225,0.785498,-0.0192462,-0.0333578
0.062,0.000525233,-1.31432e-05,-2.44056e-05,0.0251851,-0.000625855,-0.00113581,0.797665,-0.0195292,-0.0337689
0.063,0.000550819,-1.37789e-05,-2.55583e-05,0.0259888,-0.000645525,-0.00116979,0.809808,-0.0198111,-0.0341758
0.064,0.000577215,-1.44344e-05,-2.67453e-05,0.0268047,-0.000665476,-0.00120416,0.821929,-0.0200919,-0.0345785
0.065,0.000604433,-1.51099e-05,-2.79668e-05,0.0276327,-0.000685708,-0.00123894,0.834027,-0.0203716,-0.0349771
0.066,0.000632484,-1.58059e-05,-2.92233e-05,0.0284728,-0.000706219,-0.00127412,0.846103,-0.0206502,-0.0353715
0.067,0.000661382,-1.65225e-05,-3.05151e-05,0.0293249,-0.000727008,-0.00130968,0.858156,-0.0209278,-0.0357618
0.068,0.000691138,-1.726e-05,-3.18428e-05,0.0301891,-0.000748074,-0.00134564,0.870186,-0.0212042,-0.036148
0.069,0.000721764,-1.80187e-05,-3.32066e-05,0.0310653,-0.000769416,-0.00138198,0.882193,-0.0214795,-0.03653
0.07,0.000753273,-1.87989e-05,-3.46069e-05,0.0319534,-0.000791033,-0.0014187,0.894178,-0.0217538,-0.036908
0.071,0.000785675,-1.96009e-05,-3.60441e-05,0.0328536,-0.000812924,-0.00145579,0.906141,-0.0220269,-0.0372819
0.072,0.000818984,-2.04248e-05,-3.75186e-05,0.0337657,-0.000835087,-0.00149326,0.91808,-0.0222989,-0.0376517
0.073,0.000853211,-2.12711e-05,-3.90307e-05,0.0346898,-0.000857521,-0.00153109,0.929998,-0.0225698,-0.0380174
0.074,0.000888367,-2.214e-05,-4.05809e-05,0.0356257,-0.000880226,-0.00156929,0.941892,-0.0228396,-0.038379
0.075,0.000924466,-2.30317e-05,-4.21694e-05,0.0365735,-0.0009032,-0.00160785,0.953764,-0.0231083,-0.0387366
0.076,0.000961518,-2.39465e-05,-4.37967e-05,0.0375332,-0.000926442,-0.00164676,0.965613,-0.0233759,-0.0390902
0.077,0.000999536,-2.48846e-05,-4.54631e-05,0.0385048,-0.000949951,-0.00168603,0.97744,-0.0236423,-0.0394397
0.078,0.00103853,-2.58464e-05,-4.71689e-05,0.0394881,-0.000973726,-0.00172564,0.989245,-0.0239076,-0.0397852
0.079,0.00107852,-2.68322e-05,-4.89145e-05,0.0404832,-0.000997766,-0.0017656,1.00103,-0.0241719,-0.0401267
0.08,0.0011195,-2.78421e-05,-5.07002e-05,0.0414901,-0.00102207,-0.00180589,1.01279,-0.024435,-0.0404642
0.081,0.0011615,-2.88764e-05,-5.25264e-05,0.0425088,-0.00104664,-0.00184653,1.02452,-0.0246969,-0.0407977
0.082,0.00120452,-2.99354e-05,-5.43933e-05,0.0435392,-0.00107146,-0.00188749,1.03624,-0.0249578,-0.0411273
0.083,0.00124858,-3.10194e-05,-5.63014e-05,0.0445813,-0.00109655,-0.00192878,1.04793,-0.0252175,-0.0414528
0.084,0.00129369,-3.21286e-05,-5.8251e-05,0.045635,-0.0011219,-0.00197039,1.0596,-0.0254761,-0.0417744
0.085,0.00133986,-3.32633e-05,-6.02423e-05,0.0467005,-0.0011475,-0.00201233,1.07124,-0.0257335,-0.042092
0.086,0.00138709,-3.44237e-05,-6.22758e-05,0.0477775,-0.00117336,-0.00205458,1.08287,-0.0259899,-0.0424057
0.087,0.00143542,-3.56101e-05,-6.43516e-05,0.0488662,-0.00119948,-0.00209714,1.09447,-0.0262451,-0.0427155
0.088,0.00148483,-3.68228e-05,-6.64701e-05,0.0499664,-0.00122585,-0.00214001,1.10605,-0.0264991,-0.0430213
0.089,0.00153535,-3.80619e-05,-6.86317e-05,0.0510783,-0.00125248,-0.00218318,1.11761,-0.026752,-0.0433233
0.09,0.00158699,-3.93278e-05,-7.08366e-05,0.0522016,-0.00127936,-0.00222665,1.12914,-0.0270038,-0.0436213
0.091,0.00163976,-4.06207e-05,-7.30851e-05,0.0533365,-0.00130649,-0.00227042,1.14065,-0.0272544,-0.0439154
0.092,0.00169367,-4.19409e-05,-7.53775e-05,0.054483,-0.00133387,-0.00231448,1.15214,-0.0275039,-0.0442057
0.093,0.00174873,-4.32885e-05,-7.77142e-05,0.0556408,-0.00136149,-0.00235883,1.16361,-0.0277522,-0.0444921
0.094,0.00180495,-4.46639e-05,-8.00953e-05,0.0568102,-0.00138937,-0.00240346,1.17506,-0.0279994,-0.0447746
0.095,0.00186235,-4.60673e-05,-8.25212e-05,0.0579909,-0.00141749,-0.00244838,1.18648,-0.0282455,-0.0450532
0.096,0.00192094,-4.7499e-05,-8.49921e-05,0.0591831,-0.00144586,-0.00249357,1.19788,-0.0284903,-0.0453281
0.097,0.00198072,-4.89591e-05,-8.75084e-05,0.0603867,-0.00147447,-0.00253903,1.20926,-0.0287341,-0.045599
0.098,0.00204172,-5.0448e-05,-9.00703e-05,0.0616016,-0.00150333,-0.00258476,1.22061,-0.0289767,-0.0458662
0.099,0.00210393,-5.19659e-05,-9.2678e-05,0.0628279,-0.00153243,-0.00263076,1.23195,-0.0292181,-0.0461296
0.1,0.00216738,-5.3513e-05,-9.53319e-05,0.0640655,-0.00156176,-0.00267702,1.24326,-0.0294583,-0.0463891
0.101,0.00223207,-5.50895e-05,-9.80322e-05,0.0653144,-0.00159134,-0.00272354,1.25455,-0.0296974,-0.0466449
0.102,0.00229801,-5.66957e-05,-0.000100779,0.0665746,-0.00162116,-0.00277031,1.26581,-0.0299353,-0.0468968
0.103,0.00236522,-5.83319e-05,-0.000103573,0.067846,-0.00165121,-0.00281733,1.27706,-0.0301721,-0.047145
0.104,0.0024337,-5.99982e-05,-0.000106414,0.0691287,-0.0016815,-0.0028646,1.28828,-0.0304077,-0.0473895
0.105,0.00250348,-6.1695e-05,-0.000109302,0.0704226,-0.00171203,-0.00291211,1.29948,-0.0306421,-0.0476302
0.106,0.00257455,-6.34224e-05,-0.000112238,0.0717277,-0.00174279,-0.00295986,1.31066,-0.0308754,-0.0478671
0.107,0.00264694,-6.51806e-05,-0.000115222,0.0730439,-0.00177378,-0.00300784,1.32181,-0.0311075,-0.0481003
0.108,0.00272065,-6.697e-05,-0.000118254,0.0743713,-0.001805,-0.00305606,1.33295,-0.0313384,-0.0483298
0.109,0.00279568,-6.87907e-05,-0.000121334,0.0757098,-0.00183645,-0.0031045,1.34406,-0.0315681,-0.0485556
0.11,0.00287207,-7.0643e-05,-0.000124463,0.0770594,-0.00186814,-0.00315317,1.35514,-0.0317966,-0.0487777
0.111,0.00294981,-7.2527e-05,-0.000127641,0.0784201,-0.00190005,-0.00320206,1.36621,-0.032024,-0.048996
0.112,0.00302891,-7.44431e-05,-0.000130867,0.0797918,-0.00193218,-0.00325116,1.37726,-0.0322502,-0.0492107
0.113,0.00310939,-7.63915e-05,-0.000134143,0.0811746,-0.00196455,-0.00330048,1.38828,-0.0324752,-0.0494217
0.114,0.00319126,-7.83723e-05,-0.000137468,0.0825683,-0.00199713,-0.00335,1.39928,-0.032699,-0.0496291
0.115,0.00327453,-8.03858e-05,-0.000140843,0.0839731,-0.00202994,-0.00339973,1.41026,-0.0329216,-0.0498328
0.116,0.00335921,-8.24323e-05,-0.000144268,0.0853888,-0.00206298,-0.00344967,1.42121,-0.033143,-0.0500329
0.117,0.00344532,-8.45119e-05,-0.000147742,0.0868155,-0.00209623,-0.0034998,1.43214,-0.0333633,-0.0502293
0.118,0.00353285,-8.66248e-05,-0.000151267,0.0882531,-0.0021297,-0.00355012,1.44306,-0.0335823,-0.0504221
0.119,0.00362183,-8.87713e-05,-0.000154843,0.0897016,-0.00216339,-0.00360064,1.45395,-0.0338002,-0.0506113
0.12,0.00371226,-9.09517e-05,-0.000158469,0.091161,-0.0021973,-0.00365134,1.46481,-0.0340168,-0.0507969
0.121,0.00380415,-9.3166e-05,-0.000162145,0.0926312,-0.00223143,-0.00370223,1.47566,-0.0342323,-0.0509789
0.122,0.00389752,-9.54146e-05,-0.000165873,0.0941123,-0.00226577,-0.0037533,1.48648,-0.0344465,-0.0511573
0.123,0.00399238,-9.76976e-05,-0.000169652,0.0956042,-0.00230032,-0.00380455,1.49728,-0.0346595,-0.0513321
0.124,0.00408873,-0.000100015,-0.000173482,0.0971069,-0.00233509,-0.00385596,1.50806,-0.0348714,-0.0515034
0.125,0.0041866,-0.000102368,-0.000177364,0.0986203,-0.00237006,-0.00390755,1.51882,-0.035082,-0.0516711
0.126,0.00428598,-0.000104756,-0.000181298,0.100144,-0.00240525,-0.00395931,1.52955,-0.0352914,-0.0518353
0.127,0.00438689,-0.000107178,-0.000185283,0.101679,-0.00244065,-0.00401122,1.54027,-0.0354996,-0.0519959
0.128,0.00448934,-0.000109637,-0.00018932,0.103225,-0.00247625,-0.0040633,1.55096,-0.0357066,-0.0521531
0.129,0.00459334,-0.000112131,-0.000193409,0.104781,-0.00251206,-0.00411553,1.56163,-0.0359124,-0.0523067
0.13,0.00469891,-0.000114661,-0.000197551,0.106348,-0.00254807,-0.00416791,1.57227,-0.0361169,-0.0524568
0.131,0.00480604,-0.000117227,-0.000201745,0.107926,-0.00258429,-0.00422044,1.5829,-0.0363203,-0.0526034
0.132,0.00491476,-0.00011983,-0.000205992,0.109514,-0.00262071,-0.00427311,1.5935,-0.0365224,-0.0527465
0.133,0.00502508,-0.000122469,-0.000210292,0.111113,-0.00265734,-0.00432593,1.60408,-0.0367233,-0.0528861
0.134,0.00513699,-0.000125144,-0.000214644,0.112722,-0.00269416,-0.00437888,1.61464,-0.0369229,-0.0530223
0.135,0.00525052,-0.000127857,-0.000219049,0.114342,-0.00273118,-0.00443197,1.62518,-0.0371214,-0.0531551
0.136,0.00536568,-0.000130607,-0.000223508,0.115973,-0.0027684,-0.00448519,1.63569,-0.0373186,-0.0532843
0.137,0.00548247,-0.000133394,-0.00022802,0.117613,-0.00280582,-0.00453854,1.64619,-0.0375145,-0.0534102
0.138,0.00560091,-0.000136219,-0.000232585,0.119265,-0.00284343,-0.00459201,1.65666,-0.0377093,-0.0535326
0.139,0.005721,-0.000139081,-0.000237204,0.120927,-0.00288124,-0.00464561,1.66711,-0.0379028,-0.0536516
0.14,0.00584277,-0.000141981,-0.000241876,0.122599,-0.00291924,-0.00469932,1.67753,-0.0380951,-0.0537672
0.141,0.00596621,-0.000144919,-0.000246603,0.124282,-0.00295743,-0.00475314,1.68794,-0.0382861,-0.0538795
0.142,0.00609133,-0.000147896,-0.000251383,0.125975,-0.00299581,-0.00480707,1.69832,-0.0384759,-0.0539883
0.143,0.00621816,-0.000150911,-0.000256217,0.127679,-0.00303438,-0.00486111,1.70869,-0.0386644,-0.0540937
0.144,0.00634669,-0.000153965,-0.000261105,0.129392,-0.00307314,-0.00491526,1.71903,-0.0388517,-0.0541958
0.145,0.00647695,-0.000157057,-0.000266047,0.131117,-0.00311208,-0.0049695,1.72935,-0.0390378,-0.0542946
0.146,0.00660893,-0.000160189,-0.000271044,0.132851,-0.00315121,-0.00502385,1.73964,-0.0392226,-0.05439
0.147,0.00674265,-0.00016336,-0.000276095,0.134596,-0.00319053,-0.00507828,1.74992,-0.0394062,-0.054482
0.148,0.00687813,-0.00016657,-0.000281201,0.136351,-0.00323002,-0.00513281,1.76017,-0.0395885,-0.0545708
0.149,0.00701536,-0.00016982,-0.000286361,0.138116,-0.0032697,-0.00518742,1.7704,-0.0397695,-0.0546562
0.15,0.00715436,-0.00017311,-0.000291575,0.139892,-0.00330956,-0.00524212,1.78061,-0.0399493,-0.0547383
0.151,0.00729515,-0.000176439,-0.000296845,0.141677,-0.0033496,-0.0052969,1.7908,-0.0401278,-0.0548171
0.152,0.00743772,-0.000179809,-0.000302169,0.143473,-0.00338982,-0.00535175,1.80096,-0.0403051,-0.0548927
0.153,0.0075821,-0.000183219,-0.000307548,0.145279,-0.00343021,-0.00540668,1.81111,-0.0404811,-0.0549649
0.154,0.00772828,-0.000186669,-0.000312983,0.147095,-0.00347078,-0.00546168,1.82123,-0.0406559,-0.0550339
0.155,0.00787629,-0.000190161,-0.000318472,0.148922,-0.00351152,-0.00551675,1.83133,-0.0408294,-0.0550997
0.156,0.00802613,-0.000193692,-0.000324016,0.150758,-0.00355244,-0.00557188,1.84141,-0.0410016,-0.0551622
0.157,0.00817781,-0.000197265,-0.000329616,0.152605,-0.00359352,-0.00562707,1.85147,-0.0411725,-0.0552214
0.158,0.00833134,-0.00020088,-0.00033527,0.154461,-0.00363478,-0.00568232,1.8615,-0.0413422,-0.0552775
0.159,0.00848674,-0.000204535,-0.00034098,0.156328,-0.00367621,-0.00573763,1.87152,-0.0415106,-0.0553303
0.16,0.008644,-0.000208232,-0.000346746,0.158204,-0.0037178,-0.00579298,1.88151,-0.0416777,-0.0553799
0.161,0.00880315,-0.000211971,-0.000352566,0.160091,-0.00375956,-0.00584839,1.89148,-0.0418436,-0.0554263
0.162,0.00896418,-0.000215751,-0.000358442,0.161987,-0.00380149,-0.00590383,1.90143,-0.0420081,-0.0554695
0.163,0.00912712,-0.000219574,-0.000364374,0.163893,-0.00384358,-0.00595932,1.91136,-0.0421714,-0.0555096
0.164,0.00929197,-0.000223438,-0.000370361,0.16581,-0.00388583,-0.00601485,1.92126,-0.0423334,-0.0555465
0.165,0.00945875,-0.000227345,-0.000376404,0.167736,-0.00392825,-0.00607042,1.93115,-0.0424942,-0.0555802
0.166,0.00962745,-0.000231295,-0.000382502,0.169672,-0.00397082,-0.00612601,1.94101,-0.0426536,-0.0556108
0.167,0.00979809,-0.000235287,-0.000388656,0.171618,-0.00401355,-0.00618164,1.95085,-0.0428117,-0.0556383
0.168,0.00997069,-0.000239322,-0.000394865,0.173574,-0.00405644,-0.00623729,1.96067,-0.0429686,-0.0556626
0.169,0.0101452,-0.0002434,-0.00040113,0.175539,-0.00409949,-0.00629296,1.97047,-0.0431242,-0.0556839
0.17,0.0103218,-0.000247521,-0.000407451,0.177515,-0.00414269,-0.00634865,1.98025,-0.0432784,-0.055702
0.171,0.0105003,-0.000251686,-0.000413828,0.1795,-0.00418605,-0.00640436,1.99,-0.0434314,-0.055717
0.172,0.0106808,-0.000255893,-0.00042026,0.181495,-0.00422955,-0.00646009,1.99973,-0.0435831,-0.0557289
0.173,0.0108633,-0.000260145,-0.000426748,0.183499,-0.00427321,-0.00651582,2.00945,-0.0437334,-0.0557378
0.174,0.0110478,-0.00026444,-0.000433291,0.185514,-0.00431702,-0.00657156,2.01914,-0.0438825,-0.0557436
0.175,0.0112343,-0.000268779,-0.000439891,0.187538,-0.00436098,-0.00662731,2.02881,-0.0440303,-0.0557463
0.176,0.0114229,-0.000273162,-0.000446546,0.189571,-0.00440508,-0.00668305,2.03845,-0.0441767,-0.055746
0.177,0.0116134,-0.000277589,-0.000453257,0.191614,-0.00444933,-0.0067388,2.04808,-0.0443219,-0.0557427
0.178,0.0118061,-0.00028206,-0.000460024,0.193667,-0.00449372,-0.00679454,2.05768,-0.0444657,-0.0557363
0.179,0.0120008,-0.000286576,-0.000466846,0.19573,-0.00453826,-0.00685027,2.06727,-0.0446082,-0.0557269
0.18,0.0121975,-0.000291137,-0.000473724,0.197802,-0.00458294,-0.00690599,2.07683,-0.0447494,-0.0557145
0.181,0.0123964,-0.000295742,-0.000480658,0.199883,-0.00462776,-0.0069617,2.08637,-0.0448893,-0.0556991
0.182,0.0125973,-0.000300393,-0.000487648,0.201975,-0.00467272,-0.00701739,2.09589,-0.0450279,-0.0556808
0.183,0.0128003,-0.000305088,-0.000494693,0.204075,-0.00471781,-0.00707306,2.10538,-0.0451652,-0.0556594
0.184,0.0130055,-0.000309828,-0.000501794,0.206185,-0.00476305,-0.00712871,2.11486,-0.0453011,-0.0556351
0.185,0.0132127,-0.000314614,-0.00050895,0.208305,-0.00480841,-0.00718433,2.12431,-0.0454357,-0.0556078
0.186,0.0134221,-0.000319445,-0.000516162,0.210434,-0.00485392,-0.00723992,2.13375,-0.045569,-0.0555776
0.187,0.0136336,-0.000324322,-0.00052343,0.212572,-0.00489955,-0.00729548,2.14316,-0.045701,-0.0555444
0.188,0.0138472,-0.000329244,-0.000530753,0.21472,-0.00494532,-0.00735101,2.15255,-0.0458316,-0.0555084
0.189,0.014063,-0.000334213,-0.000538132,0.216877,-0.00499122,-0.0074065,2.16192,-0.0459609,-0.0554694
0.19,0.014281,-0.000339227,-0.000545566,0.219044,-0.00503724,-0.00746195,2.17126,-0.0460889,-0.0554275
0.191,0.0145011,-0.000344287,-0.000553056,0.22122,-0.00508339,-0.00751735,2.18059,-0.0462155,-0.0553827
0.192,0.0147234,-0.000349394,-0.000560601,0.223405,-0.00512967,-0.00757271,2.1899,-0.0463408,-0.055335
0.193,0.0149479,-0.000354546,-0.000568201,0.2256,-0.00517607,-0.00762802,2.19918,-0.0464648,-0.0552844
0.194,0.0151746,-0.000359746,-0.000575857,0.227804,-0.0052226,-0.00768328,2.20844,-0.0465874,-0.055231
0.195,0.0154035,-0.000364992,-0.000583568,0.230017,-0.00526925,-0.00773848,2.21768,-0.0467087,-0.0551747
0.196,0.0156347,-0.000370284,-0.000591334,0.232239,-0.00531602,-0.00779363,2.2269,-0.0468286,-0.0551156
0.197,0.015868,-0.000375624,-0.000599155,0.23447,-0.00536291,-0.00784871,2.2361,-0.0469472,-0.0550536
0.198,0.0161036,-0.00038101,-0.000607031,0.236711,-0.00540991,-0.00790373,2.24528,-0.0470644,-0.0549888
0.199,0.0163415,-0.000386444,-0.000614963,0.238961,-0.00545703,-0.00795869,2.25443,-0.0471803,-0.0549212
0.2,0.0165815,-0.000391924,-0.000622949,0.24122,-0.00550427,-0.00801357,2.26357,-0.0472948,-0.0548508
0.201,0.0168239,-0.000397452,-0.00063099,0.243488,-0.00555162,-0.00806839,2.27268,-0.047408,-0.0547776
0.202,0.017082,-0.000403334,-0.00063953,0.24589,-0.00560169,-0.00812612,2.28227,-0.0475259,-0.0546973
0.203,0.017329,-0.00040896,-0.000647684,0.248177,-0.00564927,-0.00818078,2.29134,-0.0476363,-0.0546184
0.204,0.0175783,-0.000414633,-0.000655892,0.250473,-0.00569696,-0.00823536,2.30039,-0.0477454,-0.0545367
0.205,0.01783,-0.000420354,-0.000664154,0.252778,-0.00574476,-0.00828985,2.30942,-0.0478531,-0.0544523
0.206,0.0180839,-0.000426122,-0.000672472,0.255092,-0.00579267,-0.00834426,2.31842,-0.0479594,-0.0543651
0.207,0.0183401,-0.000431939,-0.000680843,0.257415,-0.00584068,-0.00839858,2.32741,-0.0480645,-0.0542752
0.208,0.0185987,-0.000437804,-0.000689269,0.259747,-0.00588879,-0.00845281,2.33637,-0.0481681,-0.0541826
0.209,0.0188596,-0.000443717,-0.000697749,0.262087,-0.00593701,-0.00850695,2.34532,-0.0482705,-0.0540873
0.21,0.0191229,-0.000449678,-0.000706283,0.264437,-0.00598534,-0.00856099,2.35424,-0.0483715,-0.0539893
0.211,0.0193885,-0.000455687,-0.00071487,0.266796,-0.00603376,-0.00861493,2.36314,-0.0484712,-0.0538886
0.212,0.0196565,-0.000461745,-0.000723512,0.269164,-0.00608228,-0.00866876,2.37202,-0.0485696,-0.0537852
0.213,0.0199269,-0.000467852,-0.000732208,0.27154,-0.0061309,-0.0087225,2.38088,-0.0486667,-0.0536792
0.214,0.0201996,-0.000474007,-0.000740957,0.273925,-0.00617961,-0.00877612,2.38971,-0.0487625,-0.0535706
